t,p_in,p_out,h_tailwater_m,H,Q,dm,omega,omega_pu,tau_o,P_elec,P_mech,eta,n_rpm,P_elec_MW
670,4.0176709307716703e6,164591.4888543664,24.886834675763936,392.77058531267113,0.10087693980236473,100.87693980236473,38.746481951124615,0.9866710607907822,0.0,-227913.7502105071,-231384.51798021025,NaN,370.0016477965433,-0.2279137502105071
671,4.01767786153747e6,164592.49225562526,24.886773074084342,392.77118952924,0.10013239166621694,100.13239166621695,38.746482154856,0.9866710659787592,0.0,-227831.22969531885,-231300.7408074303,NaN,370.0016497420347,-0.22783122969531885
672,4.017703113631997e6,164593.38303021222,24.886845736414653,392.77367284421865,0.10096190094925546,100.96190094925547,38.746484578187236,0.9866711276883824,0.0,-227690.76924393448,-231158.14136440048,NaN,370.0016728831434,-0.22769076924393447
673,4.017694435107863e6,164593.96152175427,24.88674649779862,392.7727292136706,0.1010705959746274,101.07059597462741,38.74648139354398,0.9866710465921078,0.0,-227471.29978864634,-230935.32973466633,NaN,370.00164247204043,-0.22747129978864633
674,4.0177051024604444e6,164594.73710997222,24.886545869884483,392.77373754846815,0.10089228498241724,100.89228498241724,38.7464802783827,0.986671018194759,0.0,-227429.161653231,-230892.5499017574,NaN,370.00163182303464,-0.22742916165323102
675,4.0177075734291216e6,164595.03659453153,24.88669334522719,392.77395890260857,0.10073397387487551,100.73397387487552,38.74648026766,0.9866710179217076,0.0,-227566.11059333078,-231031.58435871147,NaN,370.0016317206404,-0.2275661105933308
676,4.0177421067230687e6,164594.59888632933,24.88699459433869,392.777523734632,0.10093898548037704,100.93898548037704,38.74648116836718,0.9866710408580278,0.0,-227831.22969531876,-231300.7408074302,NaN,370.0016403217604,-0.22783122969531877
677,4.017791164491432e6,164594.88557240335,24.88730890116283,392.7824953026533,0.10112711738782082,101.12711738782082,38.74648316279023,0.9866710916455936,0.0,-227620.53901824204,-231086.84164288532,NaN,370.0016593670976,-0.22762053901824203
678,4.017813101871881e6,164594.41714783604,24.88757435677969,392.7847792786998,0.1016135084448852,101.6135084448852,38.746483001949656,0.9866710875498221,0.0,-227353.66416061166,-230815.9027011286,NaN,370.0016578311833,-0.22735366416061167
679,4.017831061595435e6,164594.13814085338,24.887873147968808,392.7866384765119,0.10194450397861785,101.94450397861785,38.746481683057,0.9866710539644964,0.0,-226958.619141093,-230414.8417676071,NaN,370.00164523668616,-0.226958619141093
680,4.017871501107194e6,164595.03403483448,24.888197593722747,392.7906694263363,0.10185110298269823,101.85110298269822,38.746476407486355,0.9866709196231931,0.0,-227025.3378555006,-230482.5765030463,NaN,370.0015948586974,-0.2270253378555006
681,4.0178945835706852e6,164595.80706335523,24.888717751546064,392.79294357872885,0.10228465546978181,102.28465546978181,38.74647666483126,0.9866709261764274,0.0,-227002.51303215066,-230459.40409355398,NaN,370.00159731616026,-0.22700251303215066
682,4.017924235194807e6,164598.03911921673,24.888928825630313,392.79573864175234,0.10255877153611982,102.55877153611982,38.74647588207383,0.986670906243673,0.0,-227160.53103995806,-230619.8284669625,NaN,370.0015898413774,-0.22716053103995806
683,4.0179669648726555e6,164598.62784954722,24.889023916502317,392.8000343550569,0.10217826222141775,102.17826222141775,38.74647575340138,0.9866709029670558,0.0,-227188.6231302349,-230648.34835556842,NaN,370.00158861264595,-0.22718862313023488
684,4.018023315011993e6,164600.5578611522,24.88913544473024,392.8055817686892,0.10198834004296785,101.98834004296785,38.74647343729719,0.9866708439879471,0.0,-227253.58608900022,-230714.30059796976,NaN,370.0015664954802,-0.22725358608900023
685,4.0180585112487557e6,164601.5459042285,24.88904404074178,392.80906884245945,0.10240117653698054,102.40117653698054,38.74646931977864,0.9866707391361982,0.0,-227128.92743839652,-230587.74359228075,NaN,370.0015271760743,-0.22712892743839652
686,4.0181047967108004e6,164602.6184173088,24.88884218386646,392.8136777057586,0.10241350383162272,102.41350383162272,38.74646543815959,0.9866706402915807,0.0,-227081.52203605426,-230539.61628025814,NaN,370.00149010934274,-0.22708152203605425
687,4.0181190198475746e6,164602.44691760384,24.888636640107567,392.8151450489267,0.10284362922849458,102.84362922849458,38.7464633686776,0.9866705875926547,0.0,-227225.4939987234,-230685.78070936387,NaN,370.0014703472455,-0.2272254939987234
688,4.018164582099273e6,164603.01005096335,24.88827686171943,392.8197321150163,0.10268639228355653,102.68639228355653,38.74646103112801,0.986670528067443,0.0,-227485.34583378455,-230949.5896789691,NaN,370.00144802529115,-0.22748534583378455
689,4.0182085773952254e6,164603.36840855578,24.888027997078623,392.8241803248389,0.10322004649518264,103.22004649518264,38.74646157798595,0.986670541993066,0.0,-227473.05554428842,-230937.112227704,NaN,370.00145324739975,-0.22747305554428843
690,4.018258840514163e6,164603.8780209762,24.887765921105036,392.8292520380415,0.10357411094959422,103.57411094959421,38.74646303627377,0.9866705791280604,0.0,-226977.93245315834,-230434.4491910237,NaN,370.00146717302266,-0.22697793245315834
691,4.018295603706672e6,164604.61521373782,24.887463135792057,392.83292441314313,0.1032613250295239,103.2613250295239,38.74646138497726,0.9866705370781402,0.0,-226867.31984769308,-230322.15212963766,NaN,370.0014514043026,-0.2268673198476931
692,4.018334898135386e6,164604.2312591745,24.887294768109154,392.83696910053123,0.10352388106022234,103.52388106022234,38.74645839334269,0.9866704608967914,0.0,-226500.3669184514,-229949.61108472222,NaN,370.0014228362968,-0.22650036691845138
693,4.0183604515675567e6,164605.50854802184,24.88726173977719,392.8394437328782,0.10432300688675689,104.32300688675689,38.74645886514169,0.9866704729110545,0.0,-226265.0956623824,-229710.75701764712,NaN,370.0014273416454,-0.2262650956623824
694,4.018393960313516e6,164605.66724924126,24.887425191615353,392.8428433296916,0.10433374851279363,104.33374851279363,38.7464635831317,0.9866705930536833,0.0,-226358.1507114247,-229805.22914865453,NaN,370.00147239513126,-0.2263581507114247
695,4.018454047039631e6,164605.93857713268,24.887565907671497,392.84894071992846,0.10383323989008093,103.83323989008093,38.74646965218248,0.9866707476007924,0.0,-226517.92447487434,-229967.43601510086,NaN,370.0015303502972,-0.22651792447487434
696,4.018494245481276e6,164607.4897535686,24.88777068332965,392.8528802984411,0.10393605259643275,103.93605259643275,38.746473008389,0.9866708330658899,0.0,-225901.6542444252,-229341.78095880733,NaN,370.0015623997087,-0.2259016542444252
697,4.0185427608418795e6,164609.22778789193,24.887932598966323,392.85764862935656,0.10398265079319222,103.98265079319222,38.74647535666131,0.986670892864153,0.0,-225712.03263505633,-229149.2717107171,NaN,370.0015848240574,-0.22571203263505632
698,4.01859013111944e6,164609.11772091707,24.888157806104253,392.86248862370263,0.10320475246573031,103.20475246573031,38.74647761915197,0.9866709504780046,0.0,-225327.52214939136,-228758.9057354227,NaN,370.0016064292517,-0.22532752214939136
699,4.0186329210648187e6,164608.65953513826,24.888149356996074,392.8668971997635,0.10260659734728347,102.60659734728347,38.74647758698386,0.9866709496588503,0.0,-225469.73835641812,-228903.28767149049,NaN,370.00160612206884,-0.22546973835641812
700,4.0186501575780273e6,164606.11240383508,24.88776945436847,392.8689138811613,0.10248424511166479,102.48424511166479,38.74648060006384,0.986671026386302,0.0,-225727.83443583708,-229165.31414805795,NaN,370.00163489486323,-0.22572783443583708
701,4.0186769766283e6,164604.61498103806,24.887252368948115,392.8718003717902,0.10313528995069261,103.13528995069261,38.74648158655266,0.9866710515070336,0.0,-225610.19880780263,-229045.88711452045,NaN,370.0016443151376,-0.22561019880780264
702,4.018705543436905e6,164603.0894015731,24.886787975238754,392.8748678935099,0.10314413900452289,103.1441390045229,38.746485221549506,0.9866711440714682,0.0,-225824.40099616392,-229263.35126514104,NaN,370.00167902680056,-0.22582440099616394
703,4.018741282081426e6,164601.08003935832,24.88636920671355,392.8787158044921,0.10289258035286208,102.89258035286208,38.74648795583917,0.9866712136995827,0.0,-226349.37193321326,-229796.31668346524,NaN,370.0017051373435,-0.22634937193321325
704,4.018776056445487e6,164599.85766764847,24.885879004819216,392.8823851965177,0.10287524029940275,102.87524029940275,38.7464878057213,0.9866712098768626,0.0,-226240.51508339023,-229685.802115117,NaN,370.00170370382347,-0.22624051508339024
705,4.0179490051491032e6,164639.02452360422,24.885360536817544,392.79408569067266,0.11835888502658647,118.35888502658646,38.746485832743666,0.9866711596353995,0.0,-225894.63122185614,-229334.65098665596,NaN,370.0016848632748,-0.22589463122185613
706,4.015124386613879e6,164873.93071784664,24.88487770869034,392.482207532725,0.18869720064047799,188.69720064047797,38.74648514649057,0.9866711421601081,0.0,-225975.3959814021,-229416.64566639808,NaN,370.0016783100405,-0.22597539598140212
707,4.015107993846072e6,165035.99933522672,24.88450164656646,392.464015750341,0.2507946430601699,250.7946430601699,38.74648364531193,0.9866711039329079,0.0,-226068.45103044435,-229511.11779740543,NaN,370.0016639748405,-0.22606845103044435
708,4.014041981798384e6,165075.28277374982,24.88422850994216,392.35134546632355,0.3374498466780963,337.4498466780963,38.746481801006745,0.986671056968062,0.0,-226129.90247792506,-229573.50505373103,NaN,370.00164636302327,-0.22612990247792505
709,4.014269371184179e6,165139.88371077945,24.88412865684554,392.36793959973494,0.4119195962681252,411.9195962681252,38.74648106114013,0.9866710381275133,0.0,-226129.90247792494,-229573.5050537309,NaN,370.0016392978175,-0.22612990247792494
710,4.0137024948092042e6,165247.29022952652,24.88418334561846,392.2992053598041,0.49781373010604735,497.81373010604733,38.74647936695281,0.9866709949853876,0.0,-225978.90749268667,-229420.2106524738,NaN,370.00162311952033,-0.22597890749268668
711,4.0138425565459086e6,165320.85708735933,24.884311464822435,392.3059836349184,0.5756754294454842,575.6754294454843,38.746479517070675,0.9866709988081076,0.0,-225527.67829261423,-228962.10994174035,NaN,370.00162455304036,-0.22552767829261422
712,4.01339338265449e6,165388.236459229,24.88445417794053,392.25332784865043,0.6608346314600928,660.8346314600929,38.74647734036165,0.9866709433786675,0.0,-225160.72536337248,-228589.56889682484,NaN,370.0016037670003,-0.22516072536337248
713,4.0132800194329997e6,165397.44624935478,24.88471225979026,392.24083314817995,0.7390867121800657,739.0867121800658,38.74647414499569,0.9866708620093414,0.0,-224821.86452440766,-228245.5477405154,NaN,370.001573253503,-0.22482186452440767
714,4.0126850583896497e6,165388.54711337565,24.8850477661949,392.1810918732186,0.8274320339289769,827.4320339289769,38.74646990952739,0.9866707541540268,0.0,-224477.73641851588,-227896.17910509228,NaN,370.00153280776004,-0.22447773641851587
715,4.0136197474922957e6,165403.4906249805,24.885420909535952,392.27484779483336,0.8882737291143729,888.2737291143728,38.74646672488414,0.9866706730577522,0.0,-224614.6853586157,-228035.2135620464,NaN,370.0015023966571,-0.2246146853586157
716,4.0156165915207923e6,165169.84170740846,24.885676994323738,392.50221710635924,0.90707520637131,907.0752063713101,38.74646393698095,0.9866706020643805,0.0,-224509.34002007733,-227928.26397977394,NaN,370.0014757741427,-0.22450934002007733
717,4.0157250128049282e6,164926.51806563925,24.885971791388993,392.53807285823535,0.9209566608492115,920.9566608492115,38.74646155654054,0.9866705414469632,0.0,-224396.97165896985,-227814.1844253501,NaN,370.0014530426112,-0.22439697165896985
718,4.0159351656775135e6,164914.6333920556,24.886250919199075,392.5607066549906,0.923125241694232,923.125241694232,38.74646139569997,0.9866705373511918,0.0,-224316.20689942382,-227732.18974560793,NaN,370.0014515066969,-0.22431620689942383
719,4.015498647967122e6,164913.06709013705,24.886456462957966,392.5163691006101,0.9282267979532893,928.2267979532893,38.74646025909328,0.9866705084077403,0.0,-224374.14683561993,-227791.0120158578,NaN,370.0014406529026,-0.22437414683561993
720,4.01513131737968e6,164810.67362178865,24.886854800003405,392.48936225870455,0.9324121446620112,932.4121446620112,38.746460055361894,0.986670503219763,0.0,-224223.15185038172,-227637.71761460073,NaN,370.0014387074111,-0.22422315185038172
721,4.014543046032016e6,164780.95879638306,24.887127014906813,392.4324247946619,0.9423782252989144,942.3782252989143,38.746459583562896,0.9866704912055002,0.0,-224621.70838118502,-228042.34353419798,NaN,370.00143420206257,-0.22462170838118503
722,4.0141487155917175e6,164807.63409784532,24.88746282855176,392.38950881690846,0.9514597074563903,951.4597074563903,38.74645784648476,0.9866704469711686,0.0,-224667.35802788494,-228088.6883531827,NaN,370.0014176141882,-0.22466735802788493
723,4.0134279159484343e6,164880.8630756624,24.88759955048406,392.3085680808126,0.9725837800154752,972.5837800154752,38.74645880080546,0.9866704712727459,0.0,-224365.36805740834,-227782.09955066838,NaN,370.0014267272797,-0.22436536805740834
724,4.0133404074967564e6,164989.83705982685,24.887541789308177,392.28853929020687,0.9847801802718101,984.7801802718101,38.74645976584887,0.9866704958473744,0.0,-224607.66233604646,-228028.08358989487,NaN,370.0014359427654,-0.22460766233604645
725,4.012364977544709e6,164986.75564993126,24.88741566716613,392.18942119212824,1.0143081429878524,1014.3081429878524,38.746460666556054,0.9866705187836945,0.0,-224344.29898970053,-227760.70963421374,NaN,370.00144454388544,-0.22434429898970054
726,4.012526675324217e6,165039.16079383105,24.887343158455973,392.2005621335765,1.032119344625401,1032.1193446254008,38.746461867498965,0.9866705493654546,0.0,-224389.94863640046,-227807.05445319845,NaN,370.0014560120455,-0.22438994863640047
727,4.0117700165013573e6,165222.83860673523,24.887255594971233,392.10470722677087,1.062573644710613,1062.573644710613,38.74646307916458,0.9866705802202661,0.0,-224468.95764030417,-227887.26663990272,NaN,370.0014675825998,-0.22446895764030417
728,4.0118991698153685e6,165253.9065811018,24.887228096964623,392.1147057323411,1.0833243690390206,1083.3243690390207,38.746463282895974,0.9866705854082434,0.0,-224856.9796372537,-228281.1976012728,NaN,370.00146952809126,-0.2248569796372537
729,4.0114307103147646e6,165179.7698416172,24.887403223934076,392.07450973222706,1.1111803720871418,1111.180372087142,38.74646522370549,0.986670634830552,0.0,-224862.24690418062,-228286.54508038642,NaN,370.001488061457,-0.2248622469041806
730,4.011653218030734e6,165244.75566400916,24.887686499488172,392.0905670098598,1.129924867575484,1129.924867575484,38.74646466612486,0.9866706206318777,0.0,-225287.13976961852,-228717.90839555179,NaN,370.00148273695413,-0.2252871397696185
731,4.0113947306001307e6,165293.12067510388,24.888021391412224,392.0592874541312,1.150636001339356,1150.636001339356,38.74646261808829,0.9866705684790547,0.0,-225675.161766568,-229111.83935692182,NaN,370.0014631796455,-0.225675161766568
732,4.011486096173644e6,165218.15645536032,24.88854062751465,392.0762425808648,1.16626281659643,1166.26281659643,38.746464097821516,0.986670606160152,0.0,-225975.39598140214,-229416.6456663981,NaN,370.001477310057,-0.22597539598140215
733,4.011582162614395e6,165192.68653852708,24.88936618219349,392.08863160814144,1.1779331329299647,1177.9331329299648,38.74646261808829,0.9866705684790547,0.0,-226078.9855642982,-229521.81275563268,NaN,370.0014631796455,-0.2260789855642982
734,4.01162091463535e6,165192.86432112494,24.890036734142335,392.0925637425306,1.1866766630720844,1186.6766630720845,38.746464097821516,0.986670606160152,0.0,-226010.51109424833,-229452.29552715566,NaN,370.001477310057,-0.22601051109424833
